Dia,Mes,Anio,Hora,Minuto,Segundo,Magnitud,Latitud,Longitud,Deep,Km,Localidad,Entidad
14,12,20,17,25,52,3.4,18.042,-99.6463,10,35,IGUALA,GRO
14,12,20,17,32,21,3.7,15.2415,-93.3272,77,51,PIJIJIAPAN,CHIS
14,12,20,17,33,46,3.7,15.4553,-96.5648,12,34,S PEDRO POCHUTLA,OAX
14,12,20,18,09,52,2.2,25.81,-100.31,5,2,CD GRAL ESCOBEDO,NL
14,12,20,18,16,18,3.3,18.4242,-103.737,32,55,TECOMAN,COL
14,12,20,18,18,10,3.2,18.0423,-100.118,59,35,ARCELIA,GRO
14,12,20,18,42,26,3.1,25.811,-100.336,5,1,CD GRAL ESCOBEDO,NL
14,12,20,18,45,21,3.8,15.3443,-94.735,16,105,SALINA CRUZ,OAX
14,12,20,19,35,21,4,16.4982,-95.1547,66,9,CD IXTEPEC,OAX
14,12,20,19,43,51,4,16.9212,-94.2782,136,64,CINTALAPA,CHIS
14,12,20,20,06,05,3.6,17.8478,-100.032,62,58,ZUMPANGO DEL RIO,GRO
14,12,20,20,07,24,4,17.7078,-94.6505,153,29,JALTIPAN DE MORELOS,VER
14,12,20,20,10,13,3.8,19.4562,-104.309,22,21,CASIMIRO CASTILLO,JAL
14,12,20,20,41,12,3.6,16.579,-98.4815,5,14,OMETEPEC,GRO
14,12,20,20,53,00,2.4,24.872,-99.6665,5,10,LINARES,NL
14,12,20,21,40,25,3,25.81,-100.31,5,2,CD GRAL ESCOBEDO,NL
14,12,20,21,57,15,3.4,17.2743,-100.494,54,10,ATOYAC DE ALVAREZ,GRO
14,12,20,21,58,55,3.3,16.2488,-98.2485,8,23,PINOTEPA NACIONAL,OAX
14,12,20,22,05,12,4.3,15.5842,-95.7612,17,45,CRUCECITA,OAX
14,12,20,22,26,54,3.4,16.2448,-98.115,10,13,PINOTEPA NACIONAL,OAX
14,12,20,22,58,34,3.8,19.5173,-102.323,15,10,PERIBAN,MICH
15,12,20,0,09,25,3.5,16.0297,-97.6668,15,25,RIO GRANDE,OAX
15,12,20,0,14,46,4,16.9547,-100.517,8,29,ATOYAC DE ALVAREZ,GRO
15,12,20,0,20,26,3.3,16.9985,-100.436,15,23,ATOYAC DE ALVAREZ,GRO
15,12,20,0,21,16,3.5,16.9762,-100.523,8,27,ATOYAC DE ALVAREZ,GRO
15,12,20,0,25,00,3.3,15.9827,-98.4178,5,56,PINOTEPA NACIONAL,OAX
15,12,20,0,41,23,4.2,15.908,-98.3728,10,59,PINOTEPA NACIONAL,OAX
15,12,20,0,44,41,3.8,15.9077,-98.4038,9,61,PINOTEPA NACIONAL,OAX
15,12,20,0,47,44,3.6,15.8952,-98.3468,5,59,PINOTEPA NACIONAL,OAX
15,12,20,0,58,03,3.5,18.2665,-102.721,41,49,LA MIRA,MICH
15,12,20,1,12,00,3.2,19.591,-105.272,37,84,CIHUATLAN,JAL
15,12,20,1,30,12,3.4,15.9908,-98.4488,5,57,PINOTEPA NACIONAL,OAX
15,12,20,1,35,52,3.5,16.0017,-97.6502,17,23,RIO GRANDE,OAX
15,12,20,1,43,10,3.1,16.2452,-98.0965,11,12,PINOTEPA NACIONAL,OAX
15,12,20,1,44,24,3.5,15.727,-95.5408,25,62,SALINA CRUZ,OAX
15,12,20,1,47,55,2.5,24.9078,-99.6192,5,8,LINARES,NL
15,12,20,2,14,50,3.5,17.4827,-100.955,46,34,PETATLAN,GRO
15,12,20,2,41,18,3.8,15.4907,-94.9995,32,79,SALINA CRUZ,OAX
15,12,20,3,03,24,3.2,15.956,-98.3943,5,56,PINOTEPA NACIONAL,OAX
15,12,20,3,07,25,3.4,15.9602,-98.4215,5,58,PINOTEPA NACIONAL,OAX
15,12,20,3,42,37,3.6,16.7067,-99.1882,29,24,SAN MARCOS,GRO
15,12,20,3,48,53,3.8,16.2318,-99.1212,5,69,SAN MARCOS,GRO
15,12,20,4,08,42,3.7,17.4728,-94.9343,134,45,SAYULA DE ALEMAN,VER
15,12,20,4,12,46,3.4,15.9223,-98.4505,10,63,PINOTEPA NACIONAL,OAX
15,12,20,4,21,19,3.7,15.6978,-95.715,23,46,CRUCECITA,OAX
15,12,20,4,24,55,3.6,15.9135,-98.317,5,55,PINOTEPA NACIONAL,OAX
15,12,20,4,28,55,3.7,16.1052,-97.55,16,16,RIO GRANDE,OAX
15,12,20,4,41,52,3.5,17.0152,-95.3843,108,40,MATIAS ROMERO,OAX
15,12,20,4,58,39,3.4,15.9495,-98.396,5,57,PINOTEPA NACIONAL,OAX
15,12,20,5,02,27,4.2,18.2792,-100.834,54,20,CD ALTAMIRANO,GRO
15,12,20,5,22,27,3.6,16.4507,-97.9725,38,15,PINOTEPA NACIONAL,OAX
15,12,20,5,33,34,3.6,16.5037,-98.8875,7,55,OMETEPEC,GRO
15,12,20,5,35,49,3.9,17.6068,-95.7242,106,51,ISLA,VER
15,12,20,6,08,46,3.8,15.0928,-94.565,18,138,SALINA CRUZ,OAX
15,12,20,7,24,53,3.9,19.2537,-108.012,10,328,PUERTO VALLARTA,JAL
15,12,20,7,40,49,3.2,19.1502,-104.31,30,11,MANZANILLO,COL
15,12,20,8,10,52,3.9,16.8485,-97.5253,60,49,H TLAXIACO,OAX
15,12,20,8,25,45,3.7,15.8717,-95.183,6,34,SALINA CRUZ,OAX
15,12,20,8,57,14,3.1,16.6543,-98.5067,27,11,OMETEPEC,GRO
15,12,20,9,03,55,3.5,15.8663,-94.9388,74,44,SALINA CRUZ,OAX
15,12,20,9,36,23,3.9,15.1992,-94.508,16,127,TONALA,CHIS
15,12,20,9,44,34,3.2,19.875,-104.508,52,19,AUTLAN DE NAVARRO,JAL
15,12,20,10,24,58,3.6,18.5638,-96.0873,113,32,TIERRA BLANCA,VER
15,12,20,10,26,15,3.4,17.7445,-99.1298,59,17,CHILAPA DE ALVAREZ,GRO
15,12,20,10,35,17,3.5,17.258,-94.495,146,72,MATIAS ROMERO,OAX
15,12,20,11,40,25,3.3,16.2407,-98.0835,10,12,PINOTEPA NACIONAL,OAX
15,12,20,11,45,05,3.8,16.8452,-100.229,11,23,COYUCA DE BENITEZ,GRO
15,12,20,12,18,41,3.2,16.1512,-97.9163,23,26,PINOTEPA NACIONAL,OAX
15,12,20,12,35,45,3.5,16.141,-98.337,10,38,PINOTEPA NACIONAL,OAX
15,12,20,13,16,43,3.5,17.1893,-94.9902,126,35,MATIAS ROMERO,OAX
15,12,20,13,26,22,3.3,19.3113,-103.887,34,15,COQUIMATLAN,COL
15,12,20,14,04,25,3.8,15.8895,-94.9217,17,44,SALINA CRUZ,OAX
15,12,20,14,30,11,3.7,16.0137,-95.0737,59,23,SALINA CRUZ,OAX
15,12,20,14,34,59,3.2,19.1237,-104.287,33,9,MANZANILLO,COL
15,12,20,14,36,41,3.3,16.934,-100.194,32,14,COYUCA DE BENITEZ,GRO
15,12,20,15,12,37,3.6,26.1673,-99.9082,5,35,CIENEGA DE FLORES,NL
15,12,20,15,20,37,3.9,24.7598,-101.891,5,81,PARRAS DE LA FUENTE,COAH
15,12,20,15,25,30,3.8,17.091,-95.1138,118,25,MATIAS ROMERO,OAX
15,12,20,17,01,05,3.8,16.3967,-98.7002,17,45,OMETEPEC,GRO
15,12,20,17,20,01,3,16.4432,-98.6668,32,38,OMETEPEC,GRO
15,12,20,17,20,44,4.1,15.4435,-96.5197,17,34,S PEDRO POCHUTLA,OAX
15,12,20,17,54,00,3.6,19.225,-104.073,5,28,COQUIMATLAN,COL
15,12,20,17,58,52,3.5,16.7665,-99.9303,5,12,ACAPULCO,GRO
15,12,20,18,01,09,3.2,16.064,-97.6595,16,25,RIO GRANDE,OAX
15,12,20,18,15,46,3.9,17.1852,-94.409,150,76,MATIAS ROMERO,OAX
15,12,20,18,26,34,1.7,22.7702,-102.612,2,4,ZACATECAS,ZAC
15,12,20,18,41,35,2.2,20.227,-99.0335,5,10,ACTOPAN,HGO
15,12,20,18,47,37,3.5,19.1745,-104.405,58,17,MANZANILLO,COL
15,12,20,19,51,19,3.9,14.4658,-93.896,10,153,MAPASTEPEC,CHIS
15,12,20,20,15,57,3.5,16.906,-100.192,35,16,COYUCA DE BENITEZ,GRO
15,12,20,20,19,11,3.2,16.275,-98.1225,14,11,PINOTEPA NACIONAL,OAX
15,12,20,20,34,27,4.4,15.322,-93.112,111,27,MAPASTEPEC,CHIS
15,12,20,20,49,50,3.9,15.4043,-94.649,25,104,SALINA CRUZ,OAX
15,12,20,20,53,56,3.8,14.868,-93.0045,71,65,MAPASTEPEC,CHIS
15,12,20,20,57,11,3.3,19.0417,-104.544,7,22,CIHUATLAN,JAL
15,12,20,21,04,29,3.4,16.7523,-94.8783,2,22,MATIAS ROMERO,OAX
15,12,20,21,35,13,3.6,18.3923,-100.211,56,12,ARCELIA,GRO
15,12,20,22,21,37,3.7,15.6917,-95.0877,20,55,SALINA CRUZ,OAX
15,12,20,22,43,04,3.5,17.7123,-101.153,60,23,PETATLAN,GRO
15,12,20,22,54,41,3.9,15.4198,-93.281,104,30,PIJIJIAPAN,CHIS
15,12,20,23,17,36,3.3,19.4167,-105.248,24,75,CIHUATLAN,JAL
15,12,20,23,28,01,3.9,17.5015,-92.0083,17,3,PALENQUE,CHIS
15,12,20,23,34,09,3.7,15.3763,-95.6922,16,64,CRUCECITA,OAX
16,12,20,0,19,56,3.5,17.6257,-102.206,15,37,CD LAZARO CARDENAS,MICH
16,12,20,0,45,09,3.3,15.8105,-98.3202,9,65,PINOTEPA NACIONAL,OAX
16,12,20,0,56,59,3.8,16.2815,-99.652,14,63,SAN MARCOS,GRO
16,12,20,1,33,50,3.4,19.3397,-104.273,48,32,MANZANILLO,COL
16,12,20,1,40,16,3.6,17.3318,-94.5677,130,72,MATIAS ROMERO,OAX
16,12,20,2,00,23,4.1,16.9753,-101.561,9,69,PETATLAN,GRO
16,12,20,2,12,50,3.6,16.1228,-97.0487,39,29,PUERTO ESCONDIDO,OAX
16,12,20,2,14,28,3.6,16.978,-94.2258,152,62,CINTALAPA,CHIS
16,12,20,2,20,15,3.6,16.176,-93.9103,102,7,ARRIAGA ,CHIS
16,12,20,2,26,28,3.4,16.5655,-98.4282,6,13,OMETEPEC,GRO
16,12,20,2,33,02,3.9,17.5317,-94.9513,139,39,SAYULA DE ALEMAN,VER
16,12,20,2,40,48,3.8,16.4672,-95.0132,25,4,JUCHITAN DE ZARAGOZA,OAX
16,12,20,3,07,53,3.4,19.0607,-104.051,58,17,CD DE ARMERIA,COL
16,12,20,3,15,37,3.6,16.4793,-99.2613,5,37,SAN MARCOS,GRO
16,12,20,3,18,45,3.6,15.9298,-94.6722,56,63,SALINA CRUZ,OAX
16,12,20,3,22,54,3.6,15.4742,-94.8642,17,86,SALINA CRUZ,OAX
16,12,20,3,27,34,3.5,15.6983,-98.5773,12,91,PINOTEPA NACIONAL,OAX
16,12,20,3,32,58,3.4,16.4443,-98.49,7,28,OMETEPEC,GRO
16,12,20,4,33,59,3.6,15.6377,-97.8947,15,64,RIO GRANDE,OAX
16,12,20,4,35,38,3.5,16.3387,-95.1532,11,8,S BLAS ATEMPA,OAX
16,12,20,4,42,00,3.7,16.7132,-94.9588,39,20,MATIAS ROMERO,OAX
16,12,20,4,51,41,3.4,17.1495,-99.0728,45,51,CHILAPA DE ALVAREZ,GRO
16,12,20,6,09,01,3.2,17.2515,-100.229,56,22,ATOYAC DE ALVAREZ,GRO
16,12,20,6,30,06,4,15.6588,-93.762,82,47,TONALA,CHIS
16,12,20,6,32,16,3.9,16.632,-99.156,14,31,SAN MARCOS,GRO
16,12,20,6,35,52,3.9,16.5305,-99.0512,12,47,SAN MARCOS,GRO
16,12,20,6,39,11,4,15.8663,-94.412,64,68,ARRIAGA ,CHIS
16,12,20,6,48,25,3.7,15.8287,-96.082,36,9,CRUCECITA,OAX
16,12,20,6,49,49,3.7,31.2692,-117.113,20,72,RODOLFO SANCHEZ T(MRO),BC
16,12,20,8,14,47,3.6,32.096,-116.857,18,33,PLAYAS DE ROSARITO,BC
16,12,20,9,04,44,3.5,16.0838,-97.572,10,17,RIO GRANDE,OAX
16,12,20,9,37,34,3.3,19.4263,-105.257,21,76,CIHUATLAN,JAL
16,12,20,9,40,48,3.2,16.3047,-98.5968,3,47,OMETEPEC,GRO
16,12,20,9,42,03,3.5,19.7313,-103.372,5,10,CD GUZMAN,JAL
16,12,20,9,53,22,4.3,15.8927,-98.9075,16,103,OMETEPEC,GRO
16,12,20,10,12,44,3.8,18.7825,-103.601,43,32,TECOMAN,COL
16,12,20,10,23,33,3.3,16.1397,-98.2182,5,29,PINOTEPA NACIONAL,OAX
16,12,20,11,56,35,3.8,17.2052,-94.7487,134,48,MATIAS ROMERO,OAX
16,12,20,12,06,44,3.9,17.1825,-94.5065,141,66,MATIAS ROMERO,OAX
16,12,20,12,50,16,3.4,19.8825,-105.234,17,81,PUERTO VALLARTA,JAL
16,12,20,12,51,09,3.3,19.8707,-105.188,16,82,PUERTO VALLARTA,JAL
16,12,20,13,05,08,3.5,18.0562,-99.6857,5,35,IGUALA,GRO
16,12,20,13,12,44,3.7,16.1512,-95.8355,61,53,CRUCECITA,OAX
16,12,20,13,19,14,3.3,19.872,-104.523,56,20,AUTLAN DE NAVARRO,JAL
16,12,20,13,22,59,4,17.3583,-102.343,15,68,CD LAZARO CARDENAS,MICH
16,12,20,13,29,55,3.4,16.2537,-98.0382,7,10,PINOTEPA NACIONAL,OAX
16,12,20,14,34,38,3.5,16.7882,-99.6277,10,25,SAN MARCOS,GRO
16,12,20,15,41,27,3.5,14.3408,-92.2628,55,39,CD HIDALGO,CHIS
16,12,20,17,05,55,4,17.3682,-93.6927,17,60,HUIMANGUILLO,TAB
16,12,20,17,12,23,3.5,16.0288,-97.5643,30,14,RIO GRANDE,OAX
16,12,20,17,20,08,3.7,17.6612,-102.523,15,46,LA MIRA,MICH
16,12,20,17,35,12,3.3,16.595,-98.2443,39,20,OMETEPEC,GRO
16,12,20,18,05,48,3.3,16.2783,-97.8607,37,22,PINOTEPA NACIONAL,OAX
16,12,20,18,40,31,4.1,15.5232,-94.7498,16,87,SALINA CRUZ,OAX
16,12,20,18,43,27,3.6,16.596,-99.7022,10,37,ACAPULCO,GRO
16,12,20,19,05,00,4.1,14.3365,-92.1973,76,38,CD HIDALGO,CHIS
16,12,20,19,47,15,3.4,15.8567,-98.4693,10,70,PINOTEPA NACIONAL,OAX
16,12,20,19,54,54,3.9,15.9117,-95.738,55,45,CRUCECITA,OAX
16,12,20,20,09,59,3.6,17.6068,-101.371,37,13,PETATLAN,GRO
16,12,20,20,29,31,3.7,15.4278,-96.7922,16,50,S PEDRO POCHUTLA,OAX
16,12,20,20,39,56,4.2,15.3798,-96.8202,16,55,S PEDRO POCHUTLA,OAX
16,12,20,22,51,54,3.6,19.2057,-103.981,68,18,COQUIMATLAN,COL
16,12,20,22,55,18,3.5,16.8268,-99.905,25,5,ACAPULCO,GRO
16,12,20,22,59,21,3.5,16.11,-98.3667,5,42,PINOTEPA NACIONAL,OAX
16,12,20,23,03,47,3.8,16.8745,-91.893,5,22,OCOSINGO,CHIS
16,12,20,23,03,55,3.7,16.6333,-95.0518,93,9,CD IXTEPEC,OAX
16,12,20,23,09,35,3.4,15.5048,-96.768,6,42,S PEDRO POCHUTLA,OAX
16,12,20,23,18,35,3.4,16.2758,-98.0283,10,8,PINOTEPA NACIONAL,OAX
16,12,20,23,46,43,3.8,15.564,-98.3932,20,93,PINOTEPA NACIONAL,OAX
17,12,20,0,02,04,4.2,15.1457,-93.0277,85,36,MAPASTEPEC,CHIS
17,12,20,0,29,02,3.2,16.063,-97.3895,29,7,RIO GRANDE,OAX
17,12,20,0,42,49,3.9,15.0257,-94.3967,17,136,TONALA,CHIS
17,12,20,0,45,05,3.7,15.9913,-98.4767,3,60,PINOTEPA NACIONAL,OAX
17,12,20,0,45,52,3.3,16.0685,-97.5522,12,14,RIO GRANDE,OAX
17,12,20,1,06,39,3.4,16.2458,-98.0867,12,11,PINOTEPA NACIONAL,OAX
17,12,20,1,20,26,3.5,16.3005,-97.7903,10,28,PINOTEPA NACIONAL,OAX
17,12,20,1,28,19,3.9,15.577,-96.526,22,20,S PEDRO POCHUTLA,OAX
17,12,20,1,44,28,3.3,16.245,-98.0893,11,11,PINOTEPA NACIONAL,OAX
17,12,20,2,18,27,3.7,19.2187,-105.036,28,50,CIHUATLAN,JAL
17,12,20,2,18,54,3.5,19.25,-105.036,23,50,CIHUATLAN,JAL
17,12,20,2,22,00,3.2,19.2052,-105.09,22,56,CIHUATLAN,JAL
17,12,20,2,26,55,3.4,19.2415,-105.049,19,51,CIHUATLAN,JAL
17,12,20,2,44,52,3.9,15.0903,-97.2738,16,88,PUERTO ESCONDIDO,OAX
17,12,20,2,48,49,3.6,16.4795,-95.1233,73,10,CD IXTEPEC,OAX
17,12,20,3,27,39,3.3,19.2383,-105.048,25,51,CIHUATLAN,JAL
17,12,20,3,44,53,3.6,16.5172,-94.8793,10,7,UNION HIDALGO,OAX
17,12,20,4,16,56,4,14.929,-98.5008,8,163,PINOTEPA NACIONAL,OAX
17,12,20,4,26,31,4,18.5953,-102.663,90,56,COALCOMAN,MICH
17,12,20,5,15,28,3.4,14.8693,-92.6022,91,33,HUIXTLA,CHIS
17,12,20,5,15,43,3.5,17.9108,-95.0733,115,12,SAYULA DE ALEMAN,VER
17,12,20,5,52,29,3.6,15.789,-96.678,38,23,S PEDRO POCHUTLA,OAX
17,12,20,6,06,57,3.6,17.2937,-94.9267,120,48,MATIAS ROMERO,OAX
17,12,20,6,14,11,3.6,15.748,-96.5575,37,10,S PEDRO POCHUTLA,OAX
17,12,20,6,18,18,3.5,19.135,-104.592,15,12,CIHUATLAN,JAL
17,12,20,6,26,48,3.2,16.253,-98.2238,13,21,PINOTEPA NACIONAL,OAX
17,12,20,6,34,59,3.7,16.9592,-94.8588,119,22,MATIAS ROMERO,OAX
17,12,20,6,46,32,3.8,16.8583,-94.1978,136,54,CINTALAPA,CHIS
17,12,20,6,47,00,3.7,16.6913,-94.9972,29,18,CD IXTEPEC,OAX
17,12,20,6,59,09,3.3,32.5715,-115.237,6,24,MEXICALI,BC
17,12,20,7,01,22,3.8,16.1927,-95.2908,58,10,SALINA CRUZ,OAX
17,12,20,7,29,58,3.4,16.2642,-98.033,8,9,PINOTEPA NACIONAL,OAX
17,12,20,7,52,39,3.5,18.8212,-103.25,34,11,COALCOMAN,MICH
17,12,20,8,20,00,3.6,15.7268,-96.6137,32,16,S PEDRO POCHUTLA,OAX
17,12,20,8,27,03,3.5,15.9758,-97.494,6,8,RIO GRANDE,OAX
17,12,20,10,12,27,4,15.5017,-95.8943,5,39,CRUCECITA,OAX
17,12,20,10,42,22,3.8,15.4963,-94.9983,16,79,SALINA CRUZ,OAX
17,12,20,11,02,17,3.4,15.9578,-97.0508,10,11,PUERTO ESCONDIDO,OAX
17,12,20,11,58,27,3.3,16.9725,-99.8193,37,14,ACAPULCO,GRO
17,12,20,12,21,09,3.8,14.1675,-92.5812,14,73,CD HIDALGO,CHIS
17,12,20,12,32,06,3.9,16.9798,-101.603,16,71,PETATLAN,GRO
17,12,20,12,38,40,3.4,16.934,-100.477,9,31,ATOYAC DE ALVAREZ,GRO
17,12,20,12,39,46,3.2,19.3843,-104.344,68,26,CASIMIRO CASTILLO,JAL
17,12,20,13,03,34,3.6,18.1,-99.6398,5,29,IGUALA,GRO
17,12,20,13,04,14,3.5,19.2488,-104.995,27,45,CIHUATLAN,JAL
17,12,20,13,06,19,3.6,15.8632,-94.8867,15,48,SALINA CRUZ,OAX
17,12,20,13,32,11,3.5,16.3197,-97.9002,5,16,PINOTEPA NACIONAL,OAX
17,12,20,13,38,22,3.3,16.4687,-98.4825,29,25,OMETEPEC,GRO
17,12,20,14,02,08,3.4,16.3888,-94.6647,13,20,UNION HIDALGO,OAX
17,12,20,14,29,43,3.5,15.4737,-94.8608,17,86,SALINA CRUZ,OAX
17,12,20,15,02,35,3.5,19.2167,-103.692,66,5,COLIMA,COL
17,12,20,15,05,45,3.8,16.6217,-95.1607,91,9,CD IXTEPEC,OAX
17,12,20,15,49,04,3.5,16.3157,-98.122,13,8,PINOTEPA NACIONAL,OAX
17,12,20,16,37,47,3.4,16.2397,-98.034,5,11,PINOTEPA NACIONAL,OAX
17,12,20,16,54,57,3.4,17.0935,-94.2447,140,71,CINTALAPA,CHIS
17,12,20,16,59,01,3.1,16.2523,-97.8578,14,23,PINOTEPA NACIONAL,OAX
17,12,20,17,12,17,3.6,19.0655,-103.938,10,15,CD DE ARMERIA,COL
17,12,20,17,22,09,3.6,16.5083,-95.1152,2,6,CD IXTEPEC,OAX
17,12,20,17,23,24,3.7,16.5157,-95.126,5,6,CD IXTEPEC,OAX
17,12,20,18,04,30,3.4,17.052,-95.5917,14,62,MATIAS ROMERO,OAX
17,12,20,18,50,04,1.2,22.8027,-102.593,2,4,ZACATECAS,ZAC
17,12,20,18,57,37,3.5,18.767,-104.48,5,36,MANZANILLO,COL
17,12,20,19,06,59,4.8,17.0427,-95.1945,113,25,MATIAS ROMERO,OAX
17,12,20,19,49,01,3.5,16.557,-98.4733,10,16,OMETEPEC,GRO
17,12,20,20,00,51,3.8,15.1342,-92.7025,99,25,HUIXTLA,CHIS
17,12,20,20,41,06,3.3,19.3512,-104.089,40,34,COQUIMATLAN,COL
17,12,20,20,52,44,3,16.8405,-97.7037,16,47,H TLAXIACO,OAX
17,12,20,21,05,02,3.5,15.9813,-97.5558,29,14,RIO GRANDE,OAX
17,12,20,21,33,58,4,16.6588,-94.5872,10,33,UNION HIDALGO,OAX
17,12,20,21,46,37,3.8,17.011,-95.991,32,52,TLACOLULA,OAX
17,12,20,21,51,05,3.7,15.4483,-94.7853,20,92,SALINA CRUZ,OAX
17,12,20,22,03,46,3.6,16.2988,-98.0883,12,6,PINOTEPA NACIONAL,OAX
17,12,20,22,22,15,3.6,15.8765,-93.6682,91,25,TONALA,CHIS
17,12,20,22,42,06,3.9,28.8463,-114.113,6,98,GUERRERO NEGRO,BCS
17,12,20,23,18,02,3.5,16.7162,-95.1018,21,17,CD IXTEPEC,OAX
18,12,20,0,42,41,3.7,15.2917,-94.6997,12,112,SALINA CRUZ,OAX
18,12,20,0,43,04,3.3,16.1045,-98.208,6,31,PINOTEPA NACIONAL,OAX
18,12,20,0,48,33,3.3,16.8782,-95.0248,119,2,MATIAS ROMERO,OAX
18,12,20,0,49,08,3.2,19.2387,-105.065,25,53,CIHUATLAN,JAL
18,12,20,1,06,44,3.7,16.2982,-98.1203,13,9,PINOTEPA NACIONAL,OAX
18,12,20,1,09,05,3.4,15.7758,-96.8845,9,22,PUERTO ESCONDIDO,OAX
18,12,20,1,12,01,3.2,16.3307,-98.2383,21,20,PINOTEPA NACIONAL,OAX
18,12,20,1,20,39,3.5,16.5688,-94.736,20,14,UNION HIDALGO,OAX
18,12,20,1,21,43,3.5,17.0618,-95.4132,99,45,MATIAS ROMERO,OAX
18,12,20,1,41,13,3.3,16.4513,-96.9125,16,37,MIAHUATLAN,OAX
18,12,20,2,50,24,3.6,15.088,-93.1998,90,51,MAPASTEPEC,CHIS
18,12,20,2,51,57,3.7,18.4412,-103.011,38,40,COALCOMAN,MICH
18,12,20,3,01,09,3.6,16.5292,-98.985,6,52,SAN MARCOS,GRO
18,12,20,3,37,51,3.5,16.4405,-94.2827,107,47,ARRIAGA ,CHIS
18,12,20,3,54,39,3.7,16.2343,-95.6748,88,48,TEHUANTEPEC,OAX
18,12,20,4,01,00,3.6,16.301,-94.0707,77,20,ARRIAGA ,CHIS
18,12,20,4,50,13,3.7,16.9388,-95.015,120,8,MATIAS ROMERO,OAX
18,12,20,5,12,44,3.4,19.4232,-104.315,80,23,CASIMIRO CASTILLO,JAL
18,12,20,5,21,03,3.5,16.7293,-94.9985,5,16,MATIAS ROMERO,OAX
18,12,20,6,00,34,3.6,18.725,-106.264,3,188,CIHUATLAN,JAL
18,12,20,6,29,57,3.8,15.8393,-94.086,79,45,TONALA,CHIS
18,12,20,6,36,29,3.7,17.281,-99.4207,52,31,CHILPANCINGO,GRO
18,12,20,6,54,30,1.2,22.8088,-102.602,2,5,ZACATECAS,ZAC
18,12,20,7,23,05,4.2,16.1637,-97.5938,23,24,RIO GRANDE,OAX
18,12,20,7,27,45,3.6,17.1793,-99.8778,3,29,COYUCA DE BENITEZ,GRO
18,12,20,7,28,44,3.8,15.9857,-94.0233,99,31,ARRIAGA ,CHIS
18,12,20,8,00,54,3.3,16.5627,-98.6438,16,29,OMETEPEC,GRO
18,12,20,8,03,15,3.7,16.0282,-95.195,11,17,SALINA CRUZ,OAX
18,12,20,8,19,40,3.6,16.75,-99.9547,5,15,ACAPULCO,GRO
18,12,20,8,21,22,3.4,16.2658,-98.0285,10,9,PINOTEPA NACIONAL,OAX
18,12,20,8,41,26,3.1,16.2837,-98.2215,15,19,PINOTEPA NACIONAL,OAX
18,12,20,9,00,02,3.4,32.6417,-115.686,22,10,SANTA ISABEL,BC
18,12,20,9,06,52,3.5,15.9518,-95.1823,55,26,SALINA CRUZ,OAX
18,12,20,9,16,23,3.3,15.9407,-97.6868,17,28,RIO GRANDE,OAX
18,12,20,10,13,05,3.5,31.5005,-115.536,20,85,SAN FELIPE,BC
18,12,20,10,41,37,3.6,31.5288,-115.58,21,90,SAN FELIPE,BC
18,12,20,10,47,45,3.4,31.5352,-115.585,18,91,SAN FELIPE,BC
18,12,20,11,08,27,3.5,31.5323,-115.584,20,91,SAN FELIPE,BC
18,12,20,11,15,05,3.5,15.8245,-98.3417,17,65,PINOTEPA NACIONAL,OAX
18,12,20,12,18,56,3.5,17.037,-94.7945,90,32,MATIAS ROMERO,OAX
18,12,20,12,39,12,3.5,16.5112,-98.8735,16,53,OMETEPEC,GRO
18,12,20,12,39,19,3.4,15.4168,-96.8393,11,54,S PEDRO POCHUTLA,OAX
18,12,20,12,40,04,3.6,16.9992,-95.7963,8,72,TLACOLULA,OAX
18,12,20,13,07,38,3.8,14.4963,-92.1593,78,20,CD HIDALGO,CHIS
18,12,20,13,11,18,3.6,17.8208,-95.7402,10,32,ISLA,VER
18,12,20,14,02,01,3.7,15.8677,-93.8812,86,28,TONALA,CHIS
18,12,20,15,04,27,3.5,19.3765,-105.217,14,71,CIHUATLAN,JAL
18,12,20,15,10,20,3.2,16.2268,-98.1115,12,14,PINOTEPA NACIONAL,OAX
18,12,20,15,31,29,4,18.6683,-106.721,10,236,CIHUATLAN,JAL
18,12,20,16,06,55,3.5,16.2518,-96.7502,10,19,MIAHUATLAN,OAX
18,12,20,16,22,05,4,18.6663,-106.742,16,238,CIHUATLAN,JAL
18,12,20,16,27,38,4.3,17.698,-96.984,73,45,TEPELMEME,OAX
18,12,20,16,37,01,3.5,16.4935,-98.544,16,26,OMETEPEC,GRO
18,12,20,16,44,15,3.6,16.6827,-92.2863,6,25,TEOPISCA,CHIS
18,12,20,16,59,47,3.4,16.2712,-98.2665,11,24,PINOTEPA NACIONAL,OAX
18,12,20,17,03,29,3.7,18.0583,-99.7235,10,37,IGUALA,GRO
18,12,20,17,10,04,3.4,16.0028,-98.617,15,71,PINOTEPA NACIONAL,OAX
18,12,20,17,36,02,3.4,16.3913,-98.2595,20,23,PINOTEPA NACIONAL,OAX
18,12,20,17,59,22,4.1,15.4873,-95.0272,16,79,SALINA CRUZ,OAX
18,12,20,19,06,51,3.2,16.0618,-96.9003,22,28,PUERTO ESCONDIDO,OAX
18,12,20,19,12,34,3.3,16.2972,-98.2147,16,18,PINOTEPA NACIONAL,OAX
18,12,20,19,40,27,3.5,16.2328,-97.8695,10,23,PINOTEPA NACIONAL,OAX
18,12,20,20,43,25,3.7,16.18,-97.6063,12,26,RIO GRANDE,OAX
